file_id,video_path,align_path,text
prwk1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwk1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwk1a.align,PLACE RED WITH K ONE AGAIN
prwkzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwkzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwkzp.align,PLACE RED WITH K ZERO PLEASE
prwq2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwq2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwq2n.align,PLACE RED WITH Q TWO NOW
prwq3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwq3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwq3s.align,PLACE RED WITH Q THREE SOON
prwq4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwq4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwq4p.align,PLACE RED WITH Q FOUR PLEASE
prwq5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwq5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwq5a.align,PLACE RED WITH Q FIVE AGAIN
prwx6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwx6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwx6n.align,PLACE RED WITH X SIX NOW
prwx7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwx7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwx7s.align,PLACE RED WITH X SEVEN SOON
prwx8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwx8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwx8p.align,PLACE RED WITH X EIGHT PLEASE
prwx9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\prwx9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\prwx9a.align,PLACE RED WITH X NINE AGAIN
pwad2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwad2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwad2n.align,PLACE WHITE AT D TWO NOW
pwad3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwad3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwad3s.align,PLACE WHITE AT D THREE SOON
pwad4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwad4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwad4p.align,PLACE WHITE AT D FOUR PLEASE
pwad5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwad5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwad5a.align,PLACE WHITE AT D FIVE AGAIN
pwaj6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwaj6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwaj6n.align,PLACE WHITE AT J SIX NOW
pwaj7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwaj7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwaj7s.align,PLACE WHITE AT J SEVEN SOON
pwaj8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwaj8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwaj8p.align,PLACE WHITE AT J EIGHT PLEASE
pwaj9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwaj9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwaj9a.align,PLACE WHITE AT J NINE AGAIN
pwaq1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwaq1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwaq1s.align,PLACE WHITE AT Q ONE SOON
pwaq2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwaq2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwaq2p.align,PLACE WHITE AT Q TWO PLEASE
pwaq3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwaq3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwaq3a.align,PLACE WHITE AT Q THREE AGAIN
pwaqzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwaqzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwaqzn.align,PLACE WHITE AT Q ZERO NOW
pwax4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwax4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwax4n.align,PLACE WHITE AT X FOUR NOW
pwax5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwax5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwax5s.align,PLACE WHITE AT X FIVE SOON
pwax6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwax6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwax6p.align,PLACE WHITE AT X SIX PLEASE
pwax7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwax7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwax7a.align,PLACE WHITE AT X SEVEN AGAIN
pwbd6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbd6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbd6n.align,PLACE WHITE BY D SIX NOW
pwbd7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbd7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbd7s.align,PLACE WHITE BY D SEVEN SOON
pwbd8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbd8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbd8p.align,PLACE WHITE BY D EIGHT PLEASE
pwbd9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbd9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbd9a.align,PLACE WHITE BY D NINE AGAIN
pwbk1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbk1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbk1s.align,PLACE WHITE BY K ONE SOON
pwbk2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbk2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbk2p.align,PLACE WHITE BY K TWO PLEASE
pwbk3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbk3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbk3a.align,PLACE WHITE BY K THREE AGAIN
pwbkzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbkzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbkzn.align,PLACE WHITE BY K ZERO NOW
pwbq4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbq4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbq4n.align,PLACE WHITE BY Q FOUR NOW
pwbq5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbq5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbq5s.align,PLACE WHITE BY Q FIVE SOON
pwbq6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbq6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbq6p.align,PLACE WHITE BY Q SIX PLEASE
pwbq7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbq7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbq7a.align,PLACE WHITE BY Q SEVEN AGAIN
pwbx8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbx8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbx8n.align,PLACE WHITE BY X EIGHT NOW
pwbx9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbx9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbx9s.align,PLACE WHITE BY X NINE SOON
pwby1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwby1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwby1a.align,PLACE WHITE BY Y ONE AGAIN
pwbyzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwbyzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwbyzp.align,PLACE WHITE BY Y ZERO PLEASE
pwic8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwic8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwic8n.align,PLACE WHITE IN C EIGHT NOW
pwic9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwic9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwic9s.align,PLACE WHITE IN C NINE SOON
pwid1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwid1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwid1a.align,PLACE WHITE IN D ONE AGAIN
pwidzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwidzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwidzp.align,PLACE WHITE IN D ZERO PLEASE
pwij2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwij2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwij2n.align,PLACE WHITE IN J TWO NOW
pwij3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwij3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwij3s.align,PLACE WHITE IN J THREE SOON
pwij4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwij4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwij4p.align,PLACE WHITE IN J FOUR PLEASE
pwij5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwij5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwij5a.align,PLACE WHITE IN J FIVE AGAIN
pwip6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwip6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwip6n.align,PLACE WHITE IN P SIX NOW
pwip7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwip7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwip7s.align,PLACE WHITE IN P SEVEN SOON
pwip8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwip8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwip8p.align,PLACE WHITE IN P EIGHT PLEASE
pwip9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwip9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwip9a.align,PLACE WHITE IN P NINE AGAIN
pwix1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwix1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwix1s.align,PLACE WHITE IN X ONE SOON
pwix2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwix2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwix2p.align,PLACE WHITE IN X TWO PLEASE
pwix3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwix3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwix3a.align,PLACE WHITE IN X THREE AGAIN
pwixzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwixzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwixzn.align,PLACE WHITE IN X ZERO NOW
pwwe1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwe1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwe1s.align,PLACE WHITE WITH E ONE SOON
pwwe2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwe2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwe2p.align,PLACE WHITE WITH E TWO PLEASE
pwwe3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwe3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwe3a.align,PLACE WHITE WITH E THREE AGAIN
pwwezn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwezn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwezn.align,PLACE WHITE WITH E ZERO NOW
pwwk4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwk4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwk4n.align,PLACE WHITE WITH K FOUR NOW
pwwk5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwk5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwk5s.align,PLACE WHITE WITH K FIVE SOON
pwwk6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwk6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwk6p.align,PLACE WHITE WITH K SIX PLEASE
pwwk7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwk7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwk7a.align,PLACE WHITE WITH K SEVEN AGAIN
pwwq8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwq8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwq8n.align,PLACE WHITE WITH Q EIGHT NOW
pwwq9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwq9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwq9s.align,PLACE WHITE WITH Q NINE SOON
pwwr1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwr1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwr1a.align,PLACE WHITE WITH R ONE AGAIN
pwwrzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwrzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwrzp.align,PLACE WHITE WITH R ZERO PLEASE
pwwy2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwy2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwy2n.align,PLACE WHITE WITH Y TWO NOW
pwwy3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwy3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwy3s.align,PLACE WHITE WITH Y THREE SOON
pwwy4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwy4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwy4p.align,PLACE WHITE WITH Y FOUR PLEASE
pwwy5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\pwwy5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\pwwy5a.align,PLACE WHITE WITH Y FIVE AGAIN
sbaa4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbaa4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbaa4n.align,SET BLUE AT A FOUR NOW
sbaa5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbaa5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbaa5s.align,SET BLUE AT A FIVE SOON
sbaa6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbaa6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbaa6p.align,SET BLUE AT A SIX PLEASE
sbaa7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbaa7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbaa7a.align,SET BLUE AT A SEVEN AGAIN
sbag8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbag8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbag8n.align,SET BLUE AT G EIGHT NOW
sbag9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbag9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbag9s.align,SET BLUE AT G NINE SOON
sbah1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbah1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbah1a.align,SET BLUE AT H ONE AGAIN
sbahzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbahzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbahzp.align,SET BLUE AT H ZERO PLEASE
sban2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sban2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sban2n.align,SET BLUE AT N TWO NOW
sban3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sban3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sban3s.align,SET BLUE AT N THREE SOON
sban4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sban4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sban4p.align,SET BLUE AT N FOUR PLEASE
sban5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sban5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sban5a.align,SET BLUE AT N FIVE AGAIN
sbat6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbat6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbat6n.align,SET BLUE AT T SIX NOW
sbat7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbat7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbat7s.align,SET BLUE AT T SEVEN SOON
sbat8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbat8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbat8p.align,SET BLUE AT T EIGHT PLEASE
sbat9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbat9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbat9a.align,SET BLUE AT T NINE AGAIN
sbba8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbba8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbba8n.align,SET BLUE BY A EIGHT NOW
sbba9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbba9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbba9s.align,SET BLUE BY A NINE SOON
sbbb1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbb1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbb1a.align,SET BLUE BY B ONE AGAIN
sbbbzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbbzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbbzp.align,SET BLUE BY B ZERO PLEASE
sbbh2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbh2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbh2n.align,SET BLUE BY H TWO NOW
sbbh3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbh3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbh3s.align,SET BLUE BY H THREE SOON
sbbh4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbh4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbh4p.align,SET BLUE BY H FOUR PLEASE
sbbh5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbh5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbh5a.align,SET BLUE BY H FIVE AGAIN
sbbn6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbn6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbn6n.align,SET BLUE BY N SIX NOW
sbbn7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbn7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbn7s.align,SET BLUE BY N SEVEN SOON
sbbn8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbn8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbn8p.align,SET BLUE BY N EIGHT PLEASE
sbbn9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbn9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbn9a.align,SET BLUE BY N NINE AGAIN
sbbu1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbu1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbu1s.align,SET BLUE BY U ONE SOON
sbbu2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbu2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbu2p.align,SET BLUE BY U TWO PLEASE
sbbu3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbu3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbu3a.align,SET BLUE BY U THREE AGAIN
sbbuzn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbbuzn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbbuzn.align,SET BLUE BY U ZERO NOW
sbia1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbia1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbia1s.align,SET BLUE IN A ONE SOON
sbia2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbia2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbia2p.align,SET BLUE IN A TWO PLEASE
sbia3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbia3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbia3a.align,SET BLUE IN A THREE AGAIN
sbiazn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbiazn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbiazn.align,SET BLUE IN A ZERO NOW
sbig4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbig4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbig4n.align,SET BLUE IN G FOUR NOW
sbig5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbig5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbig5s.align,SET BLUE IN G FIVE SOON
sbig6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbig6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbig6p.align,SET BLUE IN G SIX PLEASE
sbig7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbig7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbig7a.align,SET BLUE IN G SEVEN AGAIN
sbim8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbim8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbim8n.align,SET BLUE IN M EIGHT NOW
sbim9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbim9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbim9s.align,SET BLUE IN M NINE SOON
sbin1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbin1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbin1a.align,SET BLUE IN N ONE AGAIN
sbinzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbinzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbinzp.align,SET BLUE IN N ZERO PLEASE
sbit2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbit2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbit2n.align,SET BLUE IN T TWO NOW
sbit3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbit3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbit3s.align,SET BLUE IN T THREE SOON
sbit4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbit4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbit4p.align,SET BLUE IN T FOUR PLEASE
sbit5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbit5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbit5a.align,SET BLUE IN T FIVE AGAIN
sbwb2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwb2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwb2n.align,SET BLUE WITH B TWO NOW
sbwb3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwb3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwb3s.align,SET BLUE WITH B THREE SOON
sbwb4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwb4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwb4p.align,SET BLUE WITH B FOUR PLEASE
sbwb5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwb5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwb5a.align,SET BLUE WITH B FIVE AGAIN
sbwh6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwh6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwh6n.align,SET BLUE WITH H SIX NOW
sbwh7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwh7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwh7s.align,SET BLUE WITH H SEVEN SOON
sbwh8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwh8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwh8p.align,SET BLUE WITH H EIGHT PLEASE
sbwh9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwh9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwh9a.align,SET BLUE WITH H NINE AGAIN
sbwo1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwo1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwo1s.align,SET BLUE WITH O ONE SOON
sbwo2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwo2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwo2p.align,SET BLUE WITH O TWO PLEASE
sbwo3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\sbwo3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\sbwo3a.align,SET BLUE WITH O THREE AGAIN
